Date,open,high,low,close,volume
2019-07-26,5094.0,5150.5,5065.0,5075.0,881244
2019-07-29,5076.0,5118.0,5070.0,5094.5,390034
2019-07-30,5085.5,5106.5,5056.0,5105.0,685392
2019-07-31,5111.0,5262.0,5102.5,5226.5,1160288
2019-08-01,5205.5,5288.5,5194.0,5220.5,738210
2019-08-02,5168.5,5245.0,5110.0,5130.0,1026138
2019-08-05,5130.0,5169.0,5073.5,5139.0,1082766
2019-08-06,5135.0,5234.5,5120.5,5234.5,1314452
2019-08-07,5234.0,5262.5,5160.0,5210.0,1157490
2019-08-08,5236.5,5302.5,5236.5,5268.0,1010794
2019-08-09,5275.0,5287.0,5230.5,5287.0,766914
2019-08-12,5319.5,5344.0,5292.0,5320.0,721090
2019-08-13,5329.5,5330.0,5263.5,5276.0,796943
2019-08-14,5265.5,5283.0,5090.5,5106.5,944164
2019-08-15,5115.0,5123.5,5023.5,5023.5,888302
2019-08-16,5048.0,5125.0,4982.0,5000.0,1041926
2019-08-19,5030.0,5298.0,4996.0,5240.0,1904327
2019-08-20,5260.0,5326.5,5203.0,5326.5,1053295
2019-08-21,5335.0,5336.0,5254.0,5278.0,790942
2019-08-22,5287.5,5305.0,5231.0,5275.0,601288
2019-08-23,5278.0,5286.5,5158.5,5183.5,742478
2019-08-26,5147.0,5210.0,5097.5,5115.0,566049
2019-08-27,5124.0,5124.0,5035.0,5086.5,2851824
2019-08-28,5095.5,5242.5,5055.5,5195.0,1911636
2019-08-29,5219.5,5391.0,5199.0,5356.0,1905558
2019-08-30,5356.0,5395.0,5327.0,5379.5,740271
2019-09-02,5366.0,5506.0,5342.0,5475.0,843920
2019-09-03,5452.0,5469.0,5371.0,5419.0,667867
2019-09-04,5434.5,5476.0,5426.5,5450.0,683721
2019-09-05,5460.0,5549.5,5460.0,5524.5,794565
2019-09-06,5525.5,5555.0,5465.0,5526.5,692582
2019-09-09,5537.0,5568.0,5471.0,5500.0,393729
2019-09-10,5500.5,5504.5,5427.0,5476.0,485280
2019-09-11,5478.5,5540.0,5437.0,5540.0,698686
2019-09-12,5525.0,5536.5,5387.5,5429.5,853194
2019-09-13,5406.5,5409.5,5340.5,5377.5,638231
2019-09-16,5484.0,5582.5,5479.5,5559.0,1877393
2019-09-17,5560.0,5600.0,5416.0,5472.5,1006856
2019-09-18,5465.0,5480.5,5420.0,5467.0,573525
2019-09-19,5455.0,5470.5,5382.0,5391.0,1113944
2019-09-20,5389.0,5489.0,5371.0,5489.0,1578781
2019-09-23,5460.0,5460.0,5403.0,5420.0,622325
2019-09-24,5424.0,5438.5,5317.5,5337.5,688395
2019-09-25,5326.5,5343.5,5265.5,5343.5,628849
2019-09-26,5345.0,5399.0,5321.0,5387.5,619344
2019-09-27,5383.0,5439.5,5370.0,5405.0,414147
2019-09-30,5406.0,5435.0,5375.5,5387.5,477623
2019-10-01,5390.0,5750.0,5385.0,5530.0,1695589
2019-10-02,5530.0,5560.0,5405.0,5410.0,900852
2019-10-03,5411.0,5450.0,5354.0,5362.5,666857
2019-10-04,5384.0,5413.5,5300.0,5335.0,626907
2019-10-07,5341.0,5388.5,5321.0,5367.0,420486
2019-10-08,5376.0,5382.0,5315.0,5320.0,547392
2019-10-09,5319.0,5337.5,5290.0,5304.0,532105
2019-10-10,5308.0,5347.0,5261.0,5318.5,413506
2019-10-11,5350.0,5466.5,5335.0,5425.0,827177
2019-10-14,5448.5,5466.0,5387.0,5450.0,657236
2019-10-15,5446.0,5622.5,5413.5,5601.5,1786560
2019-10-16,5618.0,5803.5,5578.0,5710.0,3832134
2019-10-17,5730.0,5817.0,5697.0,5715.0,1746329
2019-10-18,5716.0,5748.0,5698.0,5720.0,717802
2019-10-21,5722.0,5808.5,5705.5,5768.0,1074335
2019-10-22,5800.0,5860.5,5771.0,5860.5,1208186
2019-10-23,5849.5,5976.0,5828.0,5976.0,1070604
2019-10-24,5960.0,6156.0,5957.0,6150.0,1730214
2019-10-25,6121.0,6150.0,6026.5,6117.5,892202
